PosX,PosY,PosZ,VelX,VelY,VelZ,time
0.1446885743487346,0.9894772440298626,0,0.9894772440298584,-0.1446885743487369,0,513.9645846188068
0.2065126446226223,0.9784439317666452,0,0.9784439317666411,-0.2065126446226246,0,514.0274164751172
0.2675222394251187,0.9635516859063503,0,0.9635516859063463,-0.2675222394251209,0,514.0902483314276
0.3274767399864774,0.9448592407167478,0,0.9448592407167438,-0.3274767399864796,0,514.1530801877379
0.3861396887755097,0.9224403182604022,0,0.9224403182603982,-0.3861396887755119,0,514.2159120440483
0.4432797220761803,0.8963833376385705,0,0.8963833376385665,-0.4432797220761825,0,514.2787439003587
0.4986714824744533,0.8667910662707188,0,0.8667910662707148,-0.4986714824744555,0,514.341575756669
0.5520965076565849,0.8337802145849951,0,0.8337802145849911,-0.5520965076565872,0,514.4044076129794
0.6033440920134887,0.7974809757181774,0,0.7974809757181734,-0.603344092013491,0,514.4672394692898
0.652212117653047,0.7580365120404985,0,0.7580365120404945,-0.6522121176530493,0,514.5300713256001
0.6985078515429001,0.7156023905304664,0,0.7156023905304624,-0.6985078515429024,0,514.5929031819105
0.7420487056398206,0.670345969226535,0,0.670345969226531,-0.7420487056398229,0,514.6557350382209
0.7826629570077619,0.6224457371754276,0,0.6224457371754236,-0.7826629570077642,0,514.7185668945312
0.8201904250844705,0.5720906104803245,0,0.5720906104803205,-0.8201904250844727,0,514.7813987508416
0.8544831034255576,0.5194791872252651,0,0.5194791872252612,-0.8544831034255598,0,514.844230607152
0.885405743434463,0.464818964214305,0,0.4648189642143011,-0.8854057434344653,0,514.9070624634624
0.9128363877761098,0.4083255186145688,0,0.408325518614565,-0.9128363877761121,0,514.9698943197727
0.9366668513704919,0.3502216577307593,0,0.3502216577307555,-0.9366668513704942,0,515.0327261760831
0.9568031480691825,0.2907365402643665,0,0.2907365402643627,-0.9568031480691849,0,515.0955580323935
0.9731658613319709,0.2301047725232884,0,0.2301047725232847,-0.9731658613319732,0,515.1583898887038
0.9856904574416974,0.1685654831463669,0,0.1685654831463632,-0.9856904574416997,0,515.2212217450142
0.9943275400219845,0.1063613799920769,0,0.1063613799920731,-0.9943275400219869,0,515.2840536013246
0.9990430448540585,0.04373779291095427,0,0.04373779291095051,-0.9990430448540608,0,515.3468854576349
0.9998183742243119,-0.01905829382298068,0,-0.01905829382298443,-0.9998183742243143,0,515.4097173139453
0.9966504702727506,-0.08177921560576334,0,-0.08177921560576709,-0.996650470272753,0,515.4725491702557
0.9895518270530388,-0.1441776042802115,0,-0.1441776042802152,-0.9895518270530411,0,515.535381026566
0.978550441256581,-0.2060073637434809,0,-0.2060073637434846,-0.9785504412565832,0,515.5982128828764
0.9636897017949805,-0.2670246405377028,0,-0.2670246405377065,-0.9636897017949827,0,515.6610447391868
0.9450282186763573,-0.3269887855957422,0,-0.326988785595746,-0.9450282186763596,0,515.7238765954971
0.9226395918504274,-0.3856633033490013,0,-0.385663303349005,-0.9226395918504297,0,515.7867084518075
0.8966121209340068,-0.4428167844540323,0,-0.442816784454036,-0.896612120934009,0,515.8495403081179
0.8670484569617694,-0.4982238184593361,0,-0.4982238184593398,-0.8670484569617716,0,515.9123721644282
0.8340651975357354,-0.5516658828128319,0,-0.5516658828128357,-0.8340651975357375,0,515.9752040207386
0.7977924269702001,-0.6029322047037994,0,-0.6029322047038032,-0.7977924269702021,0,516.038035877049
0.7583732032457489,-0.65182059234023,0,-0.6518205923402338,-0.7583732032457507,0,516.1008677333593
0.715962993795785,-0.6981382323830739,0,-0.6981382323830777,-0.7159629937957869,0,516.1636995896697
0.6707290623508015,-0.7417024503923394,0,-0.7417024503923431,-0.6707290623508034,0,516.2265314459801
0.6228498092586507,-0.7823414312858858,0,-0.7823414312858894,-0.6228498092586526,0,516.2893633022904
0.5725140678825552,-0.8198948969694561,0,-0.8198948969694596,-0.5725140678825571,0,516.3521951586008
0.5199203598518323,-0.8542147384654091,0,-0.8542147384654125,-0.5199203598518343,0,516.4150270149112
0.4652761121025848,-0.8851656000470698,0,-0.8851656000470731,-0.4652761121025867,0,516.4778588712215
0.4087968387963097,-0.9126254130748991,0,-0.9126254130749024,-0.4087968387963117,0,516.5406907275319
0.3507052913428979,-0.9364858774290615,0,-0.936485877429065,-0.3507052913428998,0,516.6035225838423
0.2912305798802899,-0.9566528886396446,0,-0.956652888639648,-0.2912305798802919,0,516.6663544401526
0.2306072696756291,-0.9730469090299491,0,-0.9730469090299525,-0.230607269675631,0,516.729186296463
0.1690744560116592,-0.9856032814090809,0,-0.9856032814090844,-0.1690744560116612,0,516.7920181527734
0.1068748212069696,-0.9942724840766565,0,-0.9942724840766598,-0.1068748212069716,0,516.8548500090837
0.04425367748915029,-0.9990203261338947,0,-0.999020326133898,-0.04425367748915228,0,516.9176818653941
-0.01854200050428026,-0.9998280823308009,0,-0.9998280823308041,0.01854200050427826,0,516.9805137217045
-0.0812645497814094,-0.9966925669176091,0,-0.9966925669176123,0.0812645497814074,0,517.0433455780149
-0.1436665957662992,-0.9896261462092193,0,-0.9896261462092224,0.1436665957662972,0,517.1061774343252
